Doi,Title,Year,Type,Url,Authors,Topic,Subfield,Field,Domain,Cites,Cited_by,Keywords,Abstract
10.3233/FAIA241056,A Data-Driven Approach Supporting Location Decisions for Docking Stations in Bike-Sharing Systems,2024,book-chapter,https://doi.org/10.3233/FAIA241056,"0000-0002-7916-6438, 0000-0002-6958-8215, 0000-0003-1994-8929, 0000-0002-4212-9844",Trajectory Data Mining and Analysis,Signal Processing,Computer Science,Physical Sciences,0,0,"['Bike sharing', 'Location-Based Data', 'Docking (animal)', 'Location Prediction', 'GPS Data', 'Path Planning', 'Trajectory Data Mining', 'Data sharing']"
10.3390/digital4040041,Visual Analytics for Sustainable Mobility: Usability Evaluation and Knowledge Acquisition for Mobility-as-a-Service (MaaS) Data Exploration,2024,journal-article,https://doi.org/10.3390/digital4040041,"0000-0002-7916-6438, 0009-0001-1072-1210, 0000-0002-6958-8215",Information Visualization and Visual Data Mining,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,48,1,"['Visual Analytics', 'Information Visualization', 'Interactive Visualization', 'Data Exploration', 'Graph Visualization']"
10.1007/978-3-031-30445-3_41,Comparison of the Use of UWB and BLE as Positioning Methods in Data-Driven Modeling of Pedestrian Dynamics,2023,book-chapter,https://doi.org/10.1007/978-3-031-30445-3_41,"0000-0002-7916-6438, 0000-0003-1420-981X, 0000-0002-7261-5042, 0000-0003-2964-745X",Modeling Pedestrian Dynamics and Evacuations,Ocean Engineering,Engineering,Physical Sciences,12,0,"['Pedestrian Dynamics', 'Location-Based Data', 'Crowd Simulation']"
10.3390/fi15010012,Pedestrian Simulation with Reinforcement Learning: A Curriculum-Based Approach,2022,journal-article,https://doi.org/10.3390/fi15010012,"0000-0002-7916-6438, 0000-0001-6519-5011",Modeling Pedestrian Dynamics and Evacuations,Ocean Engineering,Engineering,Physical Sciences,30,6,"['Reinforcement Learning', 'Simulations', 'Crowd Simulation', 'Pedestrian Dynamics', 'Agent-Based Modeling']"
10.1007/978-3-031-14926-9_23,Integrating the Implications of Distance-Based Affective States in Cellular Automata Pedestrian Simulation,2022,book-chapter,https://doi.org/10.1007/978-3-031-14926-9_23,"0000-0002-7916-6438, 0000-0002-7056-0543, 0000-0003-1994-8929, 0000-0003-1420-404X, 0000-0002-6279-6660, 0000-0002-1168-3711",Modeling Pedestrian Dynamics and Evacuations,Ocean Engineering,Engineering,Physical Sciences,9,2,"['Proxemics', 'Crowd Simulation', 'Simulations', 'Pedestrian Dynamics', 'Cellular Automaton']"
10.3390/geosciences12010009,How Academics and the Public Experienced Immersive Virtual Reality for Geo-Education,2021,journal-article,https://doi.org/10.3390/geosciences12010009,"0000-0002-7916-6438, 0000-0003-3256-0793, 0000-0002-3254-2571, 0000-0003-2203-3797, 0000-0002-5099-0351, 0000-0001-8384-3019, 0000-0002-5816-6316, 0000-0001-9918-7079, 0000-0002-0798-6429, 0000-0002-5818-5947, 0000-0003-3702-9694, 0000-0001-7262-8719, 0000-0003-2157-8760, 0000-0001-8842-9730, 0000-0002-5574-2787, 0000-0002-5765-1248, 0000-0002-1071-3958, 0000-0002-0915-3711, 0000-0001-7232-0693, 0000-0001-5149-6091, 0000-0001-9411-1729, 0000-0002-2023-2912, 0000-0002-4389-8688, 0000-0003-2871-8009",Virtual Presence and Embodiment in VR Research,Human-Computer Interaction,Computer Science,Physical Sciences,33,24,"['Geospatial Applications', 'Geotourism', 'Virtual Reality', 'Immersive technology']"
10.3390/geosciences12010009,How Academics and the Public Experienced Immersive Virtual Reality for Geo-Education,2021,journal-article,,"0000-0002-7916-6438, 0000-0003-3256-0793, 0000-0002-3254-2571, 0000-0003-2203-3797, 0000-0002-5099-0351, 0000-0001-8384-3019, 0000-0002-5816-6316, 0000-0001-9918-7079, 0000-0002-0798-6429, 0000-0002-5818-5947, 0000-0003-3702-9694, 0000-0001-7262-8719, 0000-0003-2157-8760, 0000-0001-8842-9730, 0000-0002-5574-2787, 0000-0002-5765-1248, 0000-0002-1071-3958, 0000-0002-0915-3711, 0000-0001-7232-0693, 0000-0001-5149-6091, 0000-0001-9411-1729, 0000-0002-2023-2912, 0000-0002-4389-8688, 0000-0003-2871-8009",Virtual Presence and Embodiment in VR Research,Human-Computer Interaction,Computer Science,Physical Sciences,33,24,"['Geospatial Applications', 'Geotourism', 'Virtual Reality', 'Immersive technology']"
10.3390/app11198833,Algorithmic Music for Therapy: Effectiveness and Perspectives,2021,journal-article,https://doi.org/10.3390/app11198833,"0000-0002-7916-6438, 0000-0003-3047-8948, 0000-0002-1622-8400, 0000-0002-2752-1565, 0000-0002-8793-1451, 0009-0008-5921-1351, 0000-0002-5193-8782, 0000-0001-6312-7728",The Relationship Between Music and Anxiety Management,Social Psychology,Psychology,Social Sciences,39,9,"['Music Therapy', 'Music Perception', 'Music psychology', 'Performing arts', 'Motivation in Music', 'Music and emotion']"
10.3390/app11198833,Algorithmic Music for Therapy: Effectiveness and Perspectives,2021,journal-article,,"0000-0002-7916-6438, 0000-0003-3047-8948, 0000-0002-1622-8400, 0000-0002-2752-1565, 0000-0002-8793-1451, 0009-0008-5921-1351, 0000-0002-5193-8782, 0000-0001-6312-7728",The Relationship Between Music and Anxiety Management,Social Psychology,Psychology,Social Sciences,39,9,"['Music Therapy', 'Music Perception', 'Music psychology', 'Performing arts', 'Motivation in Music', 'Music and emotion']"
10.3233/AIC-201640,Agents in Traffic and Transportation (ATT 2020),2021,journal-article,,"0000-0002-7916-6438, 0000-0001-8565-9194, 0000-0003-0621-5400, 0000-0002-1470-6288",Understanding Attitudes Towards Public Transport and Private Car,Transportation,Social Sciences,Social Sciences,12,3,"['Traffic Assignment', 'Intelligent Transportation Systems', 'Agent-Based Model', 'Autonomous Vehicle Adoption']"
10.3233/AIC-201575,Demand-responsive rebalancing zone generation for reinforcement learning-based on-demand mobility,2021,journal-article,,"0000-0002-7916-6438, 0000-0001-9136-2055, 0000-0002-8742-6623, 0000-0003-0621-5400",Implications of Shared Autonomous Vehicle Services,Automotive Engineering,Engineering,Physical Sciences,22,4,"['Dynamic Ride-Sharing', 'Carsharing Systems', 'Mobility as a Service', 'On demand', 'Maximization', 'Demand patterns', 'Dynamic demand']"
10.1016/j.physa.2020.125655,Entropy analysis of the laminar movement in bidirectional pedestrian flow,2020,journal-article,,"0000-0002-7916-6438, 0000-0001-7017-7352, 0000-0002-8479-6688, 0000-0003-1706-5217, 0000-0002-9876-4521, 0000-0001-5418-8916",Modeling Pedestrian Dynamics and Evacuations,Ocean Engineering,Engineering,Physical Sciences,33,7,"['Pedestrian Dynamics', 'Crowd Behavior', 'Traffic Congestion', 'Travel Behavior']"
10.1007/978-3-030-69480-7_15,Parameter Adjustment of a Bio-Inspired Coordination Model for Swarm Robotics Using Evolutionary Optimisation,2021,book,,"0000-0002-7916-6438, 0000-0003-2540-1735, 0000-0001-6336-6868",Self-Reconfigurable Robotic Systems and Modular Robotics,Mechanical Engineering,Engineering,Physical Sciences,21,5,"['Ant colony', 'Swarm Robotics']"
10.1016/j.engappai.2019.103241,An agent-based model for plausible wayfinding in pedestrian simulation,2019,journal-article,,"0000-0002-7916-6438, 0000-0002-4660-4622, 0000-0002-2942-1605",Modeling Pedestrian Dynamics and Evacuations,Ocean Engineering,Engineering,Physical Sciences,41,30,"['Counterintuitive', 'Pedestrian Dynamics', 'Agent-Based Modeling', 'Social Sensing', 'Simulations', 'Congestion Pricing', 'Abstraction']"
10.1016/j.jtte.2019.01.004,Calibration and validation of a simulation model for predicting pedestrian fatalities at unsignalized crosswalks by means of statistical traffic data,2019,journal-article,,"0000-0002-7916-6438, 0000-0003-0718-8707, 0000-0002-8086-9149, 0000-0002-4660-4622, 0000-0003-3069-1757, 0000-0002-2942-1605",Analysis of Traffic Safety and Driver Behavior,"Safety, Risk, Reliability and Quality",Engineering,Physical Sciences,49,38,"['Pedestrian Dynamics', 'Crash Prediction Models', 'Simulations', 'Simulation Models', 'Statistical analysis']"
10.3233/FI-2020-1870,Unveiling the Hidden Dimension of Pedestrian Crowds: Introducing Personal Space and Crowding into Simulations,2019,journal-article,,"0000-0002-7916-6438, 0000-0002-2942-1605, 0000-0002-4660-4622, 0000-0002-8086-9149, 0000-0003-3069-1757",Modeling Pedestrian Dynamics and Evacuations,Ocean Engineering,Engineering,Physical Sciences,0,10,"['Proxemics', 'Crowding', 'Personal space', 'Crowd Simulation', 'Crowd Behavior', 'Pedestrian Dynamics', 'Representation (politics)']"
10.1109/AIVR50618.2020.00042,Virtual Reality to Study Pedestrian Wayfinding: Motivations and an Experiment on Usability,2020,conference-paper,,0000-0002-7916-6438,Modeling Pedestrian Dynamics and Evacuations,Ocean Engineering,Engineering,Physical Sciences,16,3,"['Signage', 'Wayfinding', 'Virtual Environments', 'Crowd Simulation', 'Simulations', 'Virtual Reality', 'Optical head-mounted display']"
10.1007/s11047-019-09766-2,A cellular automata based approach to track salient objects in videos,2019,journal-article,https://doi.org/10.1007/s11047-019-09766-2,"0000-0002-7916-6438, 0000-0002-4660-4622, 0000-0002-7725-6667, 0000-0002-2942-1605",Neuronal Oscillations in Cortical Networks,Cognitive Neuroscience,Neuroscience,Life Sciences,31,1,"['Sobel operator', 'Theory of computation', 'Cellular Automata']"
10.1007/s11047-019-09766-2,A cellular automata based approach to track salient objects in videos,2019,journal-article,,"0000-0002-7916-6438, 0000-0002-4660-4622, 0000-0002-7725-6667, 0000-0002-2942-1605",Neuronal Oscillations in Cortical Networks,Cognitive Neuroscience,Neuroscience,Life Sciences,31,1,"['Sobel operator', 'Theory of computation', 'Cellular Automata']"
10.1007/978-3-030-04672-9_22,Age-Friendly City and Walkability: Data from Observations Towards Simulations,2019,book,,"0000-0002-7916-6438, 0000-0002-8086-9149, 0000-0002-4660-4622, 0000-0002-2942-1605",Modeling Pedestrian Dynamics and Evacuations,Ocean Engineering,Engineering,Physical Sciences,14,1,"['Walkability', 'Agent-Based Modeling', 'Pedestrian Dynamics']"
10.3233/WEB-190403,Stress estimation in pedestrian crowds: Experimental data and simulations results,2019,journal-article,,"0000-0002-7916-6438, 0000-0002-8086-9149, 0000-0002-4660-4622, 0000-0002-2942-1605",Modeling Pedestrian Dynamics and Evacuations,Ocean Engineering,Engineering,Physical Sciences,43,8,"['Crowd Simulation', 'Crowd Behavior', 'Pedestrian Dynamics', 'Agent-Based Modeling', 'Simulations']"
10.1007/978-3-030-05921-7_15,Age-Friendly City and Walkability: Data from Observations Towards Simulations,2019,book-chapter,,"0000-0002-7916-6438, 0000-0002-8086-9149, 0000-0002-4660-4622, 0000-0002-2942-1605",Modeling Pedestrian Dynamics and Evacuations,Ocean Engineering,Engineering,Physical Sciences,8,0,"['Walkability', 'Agent-Based Modeling', 'Pedestrian Dynamics']"
10.1371/journal.pone.0309066,Implementing a multi-cycle datapath with Liquid Marbles,2024,journal-article,https://doi.org/10.1371/journal.pone.0309066,"0000-0002-2163-7639, 0009-0001-3320-6166, 0009-0008-0787-9456",Colloidal Particles in Complex Systems,Materials Chemistry,Materials Science,Physical Sciences,24,0,"['Datapath', 'Liquid Marbles', 'Microfluidics', 'Fluidics', 'Microscale Self-Assembly', 'Programmable Matter']"
10.1142/S0129065724500217,Modular Spiking Neural Membrane Systems for Image Classification,2024,journal-article,https://doi.org/10.1142/S0129065724500217,0000-0002-2163-7639,DNA-based Computing and Data Storage,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,44,1,"['Spiking Neural P Systems', 'Benchmark (surveying)', 'Spiking Neurons', 'Neuromorphic Computing', 'Membrane Computing', 'Brain-inspired Computing', 'Contextual image classification']"
10.1016/j.swevo.2022.101223,Inferring P systems from their computing steps: An evolutionary approach,2022,journal-article,https://doi.org/10.1016/j.swevo.2022.101223,"0000-0002-2163-7639, 0000-0002-8105-4371, 0000-0001-6312-7728, 0000-0003-3520-4022, 0000-0001-7623-8419",DNA-based Computing and Data Storage,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,18,4,"['Benchmark (surveying)', 'Hyperparameter', 'Membrane Computing', 'Spiking Neural P Systems', 'DNA Computing', 'Programmable Matter', 'Molecular Computation']"
10.1016/j.knosys.2023.110266,On the computational efficiency of tissue P systems with evolutional symport/antiport rules,2023,journal-article,https://doi.org/10.1016/j.knosys.2023.110266,"0000-0002-2163-7639, 0000-0002-4554-455X, 0000-0002-1479-5399",DNA-based Computing and Data Storage,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,41,2,"['Membrane Computing', 'Programmable Matter', 'Spiking Neural P Systems']"
10.1007/s41965-022-00106-5,Evaluating space measures in P systems,2022,journal-article,https://doi.org/10.1007/s41965-022-00106-5,"0000-0002-2163-7639, 0000-0002-6184-3971, 0000-0002-8105-4371, 0000-0001-6312-7728, 0000-0003-3520-4022",DNA-based Computing and Data Storage,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,37,1,"['Unary operation', 'Membrane Computing', 'Spiking Neural P Systems', 'Programmable Matter', 'P system']"
10.1016/j.tcs.2021.11.010,Depth-two P systems can simulate Turing machines with NP oracles,2021,journal-article,https://doi.org/10.1016/j.tcs.2021.11.010,"0000-0002-2163-7639, 0000-0002-8105-4371, 0000-0001-6312-7728, 0000-0003-3520-4022",DNA-based Computing and Data Storage,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,21,2,"['Time hierarchy theorem', 'Polynomial hierarchy', 'Turing', 'Membrane Computing', 'Spiking Neural P Systems', 'Programmable Matter', 'DTIME', 'NP-complete', 'Decision problem', 'P system']"
10.1007/s41965-021-00074-2,Alternative space definitions for P systems with active membranes,2021,journal-article,https://doi.org/10.1007/s41965-021-00074-2,"0000-0002-2163-7639, 0000-0002-6184-3971, 0000-0002-8105-4371, 0000-0001-6312-7728, 0000-0003-3520-4022",DNA-based Computing and Data Storage,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,42,5,"['Unary operation', 'State Complexity']"
10.1007/s41965-020-00039-x,Bounding the space in P systems with active membranes,2020,journal-article,https://doi.org/10.1007/s41965-020-00039-x,0000-0002-2163-7639,DNA-based Computing and Data Storage,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,48,11,"['Bounding overwatch', 'Membrane Computing', 'Spiking Neural P Systems']"
10.3390/a17020072,An Attention-Based Method for the Minimum Vertex Cover Problem on Complex Networks,2024,journal-article,https://doi.org/10.3390/a17020072,"0000-0001-7312-7123, 0000-0003-0326-8742, 0000-0002-6124-2965, 0000-0002-6406-536X",Design and Optimization of Field-Programmable Gate Arrays and Application-Specific Integrated Circuits,Electrical and Electronic Engineering,Engineering,Physical Sciences,35,0,"['Vertex cover', 'Approximation Algorithms', 'Combinatorial Optimization', 'Graph Matching', 'Edge cover', 'Communication Complexity', 'Graph Partitioning']"
10.1007/978-3-031-62753-8_7,vEEGNet: Learning Latent Representations to Reconstruct EEG Raw Data via Variational Autoencoders,2024,book-chapter,https://doi.org/10.1007/978-3-031-62753-8_7,"0000-0001-7312-7123, 0000-0002-5276-7030, 0000-0002-9554-9367, 0000-0002-6406-536X",Brain-Computer Interfaces in Neuroscience and Medicine,Cognitive Neuroscience,Neuroscience,Life Sciences,40,0,"['Deep Learning for EEG', 'EEG Analysis', 'Emotion Recognition', 'Deep Learning', 'Affective Computing']"
10.1007/978-3-030-77091-4_5,Explainable Attentional Neural Recommendations for Personalized Social Learning,2021,book-chapter,https://doi.org/10.1007/978-3-030-77091-4_5,"0000-0001-7312-7123, 0000-0002-0236-6159, 0000-0002-1957-2530, 0000-0002-6406-536X, 0000-0003-3520-4022, 0000-0003-1839-9366",Explainable Artificial Intelligence,Artificial Intelligence,Computer Science,Physical Sciences,40,3,"['Interpretability', 'XAI Concepts', 'Machine Learning Interpretability', 'Interpretable Models', 'Responsibility in AI', 'Model Interpretability']"
10.1007/s10489-021-02897-z,A fast algorithm for complex discord searches in time series: HOT SAX Time,2022,journal-article,https://doi.org/10.1007/s10489-021-02897-z,"0000-0001-8481-6311, 0000-0001-5170-4479",Clustering of Time Series Data and Algorithms,Signal Processing,Computer Science,Physical Sciences,36,4,"['Similarity Measures', 'Sequence (biology)']"
10.1007/s10115-020-01453-4,Online anomaly search in time series: significant online discords,2020,journal-article,https://doi.org/10.1007/s10115-020-01453-4,"0000-0001-8481-6311, 0000-0001-5170-4479",Clustering of Time Series Data and Algorithms,Signal Processing,Computer Science,Physical Sciences,55,4,"['Anomaly (physics)', 'Streaming data', 'Anomaly Detection', 'Outlier Detection', 'Concept drift']"
10.1007/978-3-030-66196-0_8,An Approximate High Quality Nearest Neighbor Distance Profile,2020,book-chapter,https://doi.org/10.1007/978-3-030-66196-0_8,"0000-0001-8481-6311, 0000-0001-5170-4479",Clustering of Time Series Data and Algorithms,Signal Processing,Computer Science,Physical Sciences,19,2,"['Speedup', 'Clustering', 'Feature Extraction', 'Nonstationary Time Series', 'Dimensionality Reduction', 'Sequence (biology)']"
10.1007/s10817-022-09653-z,Linear Depth Deduction with Subformula Property for Intuitionistic Epistemic Logic,2022,journal-article,https://doi.org/10.1007/s10817-022-09653-z,0000-0002-0556-0723,Logic Programming and Knowledge Representation,Artificial Intelligence,Computer Science,Physical Sciences,13,2,"['Sequent', 'Kripke semantics', 'Intuitionistic logic', 'Epistemic Logic', 'Modal Logics', 'Description Logics', 'Separation Logic', 'Cut-elimination theorem']"
10.1016/j.ipl.2021.106167,A non-clausal tableau calculus for MinSat,2021,journal-article,https://doi.org/10.1016/j.ipl.2021.106167,0000-0002-0556-0723,Combinatorial Optimization and Complexity Theory,Computational Theory and Mathematics,Computer Science,Physical Sciences,23,5,"['Satisfiability', 'Conjunctive normal form', 'Constraint Satisfaction Problems']"
10.3233/FAIA241056,A Data-Driven Approach Supporting Location Decisions for Docking Stations in Bike-Sharing Systems,2024,book-chapter,https://doi.org/10.3233/FAIA241056,"0000-0003-1994-8929, 0000-0002-6958-8215, 0000-0002-4212-9844, 0000-0002-7916-6438",Trajectory Data Mining and Analysis,Signal Processing,Computer Science,Physical Sciences,0,0,"['Bike sharing', 'Location-Based Data', 'Docking (animal)', 'Location Prediction', 'GPS Data', 'Path Planning', 'Trajectory Data Mining', 'Data sharing']"
10.1007/s11219-024-09660-w,A family of experiments about how developers perceive delayed system response time,2024,journal-article,https://doi.org/10.1007/s11219-024-09660-w,"0000-0003-1994-8929, 0000-0002-8383-3504, 0000-0003-1261-2234, 0000-0003-1489-321X, 0000-0001-8512-5029, 0000-0002-6062-139X, 0000-0002-2465-7141",System of Systems Engineering and Design,Control and Systems Engineering,Engineering,Physical Sciences,59,0,"['Source Code Analysis', 'Architecting Complex Systems']"
10.1145/3644032.3644463,Anonymizing Test Data in Android: Does It Hurt?,2024,conference-paper,https://doi.org/10.1145/3644032.3644463,"0000-0003-1994-8929, 0009-0002-6969-1500, 0000-0003-1489-321X, 0000-0003-1261-2234, 0000-0001-9527-7042",Privacy-Preserving Techniques for Data Analysis and Machine Learning,Artificial Intelligence,Computer Science,Physical Sciences,22,0,"['Anonymization', 'Privacy Preservation', 'Differential Privacy', 'Location Privacy', 'Software bug', 'Empirical research']"
10.1016/j.jss.2023.111629,Automatically generating test cases for safety-critical software via symbolic execution,2023,journal-article,https://doi.org/10.1016/j.jss.2023.111629,"0000-0003-1994-8929, 0000-0002-6392-0870, 0000-0001-9307-6781, 0000-0002-7566-8051",Automated Software Testing Techniques,Software,Computer Science,Physical Sciences,27,8,"['Automated Testing', 'Dynamic Test Generation', 'Testing-Effort Dependent Models', 'Software Reliability Modeling', 'Search-Based Testing', 'Code coverage', 'Concolic testing']"
10.1007/978-3-031-48539-8_16,Fantastic MASs and Where to Find Them: First Results and Lesson Learned,2023,book-chapter,https://doi.org/10.1007/978-3-031-48539-8_16,"0000-0003-1994-8929, 0000-0002-8711-4670, 0000-0002-2261-9926",Methods and Techniques for Agent-Based Modeling,Artificial Intelligence,Computer Science,Physical Sciences,47,0,"['Multi-Agent Systems', 'Code (set theory)', 'Critical mass (sociodynamics)']"
10.1002/smr.2459,"About the special issue on: “Distributed Complex Systems: Governance, Engineering, and Maintenance”",2022,journal-article,https://doi.org/10.1002/smr.2459,"0000-0003-1994-8929, 0000-0001-9307-6781, 0000-0002-1076-0076, 0000-0003-0669-5723, 0000-0001-6577-5606, 0000-0002-0405-9814",Software Reliability Assessment and Prediction,Software,Computer Science,Physical Sciences,8,0,['Fault Detection and Correction']
10.1007/978-3-031-14926-9_23,Integrating the Implications of Distance-Based Affective States in Cellular Automata Pedestrian Simulation,2022,book-chapter,https://doi.org/10.1007/978-3-031-14926-9_23,"0000-0003-1994-8929, 0000-0002-7056-0543, 0000-0003-1420-404X, 0000-0002-6279-6660, 0000-0002-1168-3711, 0000-0002-7916-6438",Modeling Pedestrian Dynamics and Evacuations,Ocean Engineering,Engineering,Physical Sciences,9,2,"['Proxemics', 'Crowd Simulation', 'Simulations', 'Pedestrian Dynamics', 'Cellular Automaton']"
10.3390/jsan10030047,Special Issue: Agents and Robots for Reliable Engineered Autonomy,2021,journal-article,https://doi.org/10.3390/jsan10030047,"0000-0003-1994-8929, 0000-0001-6666-6954, 0000-0002-8711-4670, 0000-0001-5303-8481, 0000-0002-4652-901X",Reinforcement Learning Algorithms,Artificial Intelligence,Computer Science,Physical Sciences,5,0,"['Agent-Based Modeling', 'Autonomous agent']"
10.3390/jsan10020033,Agents and Robots for Reliable Engineered Autonomy:A Perspective from the Organisers of AREA 2020,2021,journal-article,https://doi.org/10.3390/jsan10020033,"0000-0003-1994-8929, 0000-0001-6666-6954, 0000-0002-8711-4670, 0000-0001-5303-8481, 0000-0002-4652-901X",Autonomic Computing and Self-Adaptive Systems,Artificial Intelligence,Computer Science,Physical Sciences,139,2,"['Multi-Agent Systems', 'Open research', 'Robotics']"
10.1017/S1471068419000462,"OntoScene, A Logic-Based Scene Interpreter: Implementation and Application in the Rock Art Domain",2020,journal-article,https://doi.org/10.1017/S1471068419000462,"0000-0003-1994-8929, 0000-0002-2261-9926",Semantic Web and Ontology Development,Artificial Intelligence,Computer Science,Physical Sciences,49,0,"['Ontology', 'Abstract interpretation']"
10.1017/S1471068419000462,"OntoScene, A Logic-Based Scene Interpreter: Implementation and Application in the Rock Art Domain",2020,journal-article,,"0000-0003-1994-8929, 0000-0002-2261-9926",Semantic Web and Ontology Development,Artificial Intelligence,Computer Science,Physical Sciences,49,0,"['Ontology', 'Abstract interpretation']"
10.1016/j.jss.2020.110523,In-the-field monitoring of functional calls: Is it feasible?,2020,journal-article,https://doi.org/10.1016/j.jss.2020.110523,"0000-0003-1994-8929, 0000-0002-9243-8071, 0000-0003-1261-2234, 0000-0001-8512-5029",Log Analysis and System Performance Diagnosis,Computer Networks and Communications,Computer Science,Physical Sciences,46,4,"['Profiling (computer programming)', 'Log Analysis']"
10.1016/j.jss.2020.110523,In-the-field monitoring of functional calls: Is it feasible?,2020,journal-article,,"0000-0003-1994-8929, 0000-0002-9243-8071, 0000-0003-1261-2234, 0000-0001-8512-5029",Log Analysis and System Performance Diagnosis,Computer Networks and Communications,Computer Science,Physical Sciences,46,4,"['Profiling (computer programming)', 'Log Analysis']"
10.1109/ICST46399.2020.00033,CBR: Controlled Burst Recording,2020,conference-paper,,"0000-0003-1994-8929, 0000-0002-8383-3504, 0000-0003-1261-2234, 0000-0001-8512-5029",Log Analysis and System Performance Diagnosis,Computer Networks and Communications,Computer Science,Physical Sciences,46,1,"['System Logs', 'Requirements Traceability', 'Software Defect Prediction', 'Model-driven Performance Prediction', 'Code Clone Detection']"
10.1109/ACCESS.2019.2925855,Field Monitoring With Delayed Saving,2019,journal-article,,"0000-0003-1994-8929, 0000-0002-9243-8071, 0000-0003-1489-321X, 0000-0003-1261-2234, 0000-0001-9527-7042",Distributed Fault Tolerance and Consistency in Systems,Computer Networks and Communications,Computer Science,Physical Sciences,37,4,"['Idle', 'Intrusiveness', 'TRACE (psycholinguistics)', 'Checkpointing']"
10.3390/jimaging8090232,Angle-Retaining Chromaticity and Color Space: Invariants and Properties,2022,journal-article,https://doi.org/10.3390/jimaging8090232,0000-0003-1138-3345,Color Constancy and Colorimetry,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences,32,4,"['Chromaticity', 'RGB color model', 'Color Constancy', 'Colorimetry', 'RGB color space', 'Color Psychology', 'Spectral Reflectance', 'Color Harmony', 'Representation (politics)', 'Spectral color']"
10.1016/j.eswa.2021.116087,Structural similarity index (SSIM) revisited: A data-driven approach,2021,journal-article,https://doi.org/10.1016/j.eswa.2021.116087,"0000-0003-1138-3345, 0000-0002-6458-942X, 0000-0001-7461-1451, 0000-0002-8793-1451, 0000-0003-4732-3328",Image Quality Assessment in Multimedia Content,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,56,119,"['Structural Similarity Index', 'Visual Attention', 'Image Quality Assessment', 'Similarity (geometry)', 'Stereoscopic Images']"
10.1145/3475725.3483624,Analyzing and Recognizing Food in Constrained and Unconstrained Environments,2021,conference-paper,https://doi.org/10.1145/3475725.3483624,"0000-0003-1138-3345, 0000-0003-2878-2131, 0000-0001-9112-0574, 0000-0001-7461-1451",Breath Analysis Technology,Biomedical Engineering,Engineering,Physical Sciences,43,0,"['Food Authentication', 'Machine Vision', 'Image Processing']"
10.2352/issn.2694-118x.2021.lim-63,Image understanding for color constancy and vice versa,2021,journal-article,https://doi.org/10.2352/issn.2694-118x.2021.lim-63,"0000-0003-1138-3345, 0000-0002-7211-8724",Color Constancy and Colorimetry,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences,38,0,"['Versa', 'Color Constancy', 'Colorimetry', 'Color balance', 'Color normalization', 'Color histogram']"
10.1364/josaa.434860,On the evaluation of temporal and spatial stability of color constancy algorithms,2021,journal-article,https://doi.org/10.1364/josaa.434860,"0000-0003-1138-3345, 0000-0003-0332-9533",Color Constancy and Colorimetry,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences,17,6,"['Standard illuminant', 'Color Constancy', 'Pooling', 'Color balance', 'Colorimetry', 'Contrast Enhancement', 'Color normalization']"
10.1002/col.22675,Illumination estimation challenge: The experience of the first 2 years,2021,journal-article,https://doi.org/10.1002/col.22675,"0000-0003-1138-3345, 0000-0001-6797-6284, 0000-0003-3035-1365, 0000-0002-3900-8590, 0000-0002-4321-4557, 0000-0001-9698-7206, 0000-0002-1049-6391, 0000-0002-6287-4083, 0000-0003-4292-2049, 0000-0001-6295-3278, 0000-0003-3216-7852, 0000-0002-2042-5669, 0000-0002-7211-8724, 0000-0001-7461-1451, 0000-0002-3761-7683, 0000-0002-0151-4850",Color Constancy and Colorimetry,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences,35,6,"['Illuminant Estimation', 'Color Constancy', 'Standard illuminant', 'Colorimetry', 'Contrast Enhancement', 'Depth Estimation', 'RGB color model']"
10.3390/app11114774,General Purpose Optimization Library (GPOL): A Flexible and Efficient Multi-Purpose Optimization Library in Python,2021,journal-article,https://doi.org/10.3390/app11114774,"0000-0003-1138-3345, 0000-0002-6458-942X, 0000-0002-8793-1451, 0000-0003-4732-3328, 0000-0001-7461-1451",Swarm Intelligence Optimization Algorithms,Artificial Intelligence,Computer Science,Physical Sciences,39,9,"['Python (programming language)', 'Global Optimization', 'Optimization Applications', 'Multi-Objective Optimization', 'Particle Swarm Optimization', 'MIT License', 'Constraint Handling', 'Code (set theory)']"
