Doi,Title,Year,Type,Url,Authors,Topic,Subfield,Field,Domain,Cites,Cited_by,Keywords,Abstract
10.3390/s21031010,T1K+: A Database for Benchmarking Color Texture Classification and Retrieval Methods,2021,journal-article,https://doi.org/10.3390/s21031010,"0000-0001-7461-1451, 0000-0001-9365-8167, 0000-0001-9112-0574",Shape Matching and Object Recognition,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,43,10,"['Benchmarking', 'Texture (cosmology)', 'Texture Classification', 'Feature Matching', 'Thematic map', 'Feature Descriptors', 'Image Retrieval', 'Shape Matching']"
10.1007/978-3-030-68790-8_38,Who Is in the Crowd? Deep Face Analysis for Crowd Understanding,2021,book-chapter,https://doi.org/10.1007/978-3-030-68790-8_38,"0000-0001-7461-1451, 0000-0002-7070-1545, 0000-0002-5925-2646",Emotion Recognition and Analysis in Multimodal Data,Experimental and Cognitive Psychology,Psychology,Social Sciences,19,0,"['Facial Expression Analysis', 'Crowd psychology', 'Sentiment analysis']"
10.1007/s13042-020-01153-z,Benchmarking algorithms for food localization and semantic segmentation,2020,journal-article,https://doi.org/10.1007/s13042-020-01153-z,"0000-0001-7461-1451, 0000-0003-0068-6551, 0000-0003-2878-2131, 0000-0001-8924-9889",Breath Analysis Technology,Biomedical Engineering,Engineering,Physical Sciences,77,31,"['Benchmark (surveying)', 'Food Authentication', 'Benchmarking', 'Segmentation-based object categorization']"
10.1016/j.compind.2020.103225,A Novel Approach to Data Augmentation for Pavement Distress Segmentation,2020,journal-article,https://doi.org/10.1016/j.compind.2020.103225,"0000-0001-7461-1451, 0000-0001-8924-9889, 0000-0001-9112-0574, 0000-0001-7432-4284",Automated Pavement Inspection and Maintenance,Civil and Structural Engineering,Engineering,Physical Sciences,65,38,"['Edge Detection', 'Defect Detection', 'Line Detection', 'Deep Learning', 'Pavement Engineering', 'Data set']"
10.3390/jimaging6080074,No-Reference Quality Assessment of In-Capture Distorted Videos,2020,journal-article,https://doi.org/10.3390/jimaging6080074,"0000-0001-7461-1451, 0000-0002-0009-8007, 0000-0002-5925-2646",Image Quality Assessment in Multimedia Content,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,47,16,"['Benchmark (surveying)', 'No-Reference Assessment', 'Image Quality Assessment', 'Perceptual Quality', 'Video Enhancement', 'Single Image Restoration']"
10.1109/ACCESS.2020.2984387,Deep Residual Autoencoder for Blind Universal JPEG Restoration,2020,journal-article,https://doi.org/10.1109/ACCESS.2020.2984387,"0000-0001-7461-1451, 0000-0002-8505-1581, 0000-0002-7070-1545",Single Image Super-Resolution Techniques,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,49,10,"['JPEG', 'Compression artifact', 'JPEG Compression', 'Image Denoising', 'Resampling Detection', 'Super-Resolution', 'Image Forgery Detection', 'Autoencoder', 'Robustness (evolution)', 'JPEG 2000']"
10.1007/978-3-030-30645-8_29,Autocropping: A Closer Look at Benchmark Datasets,2019,book-chapter,https://doi.org/10.1007/978-3-030-30645-8_29,"0000-0001-7461-1451, 0000-0002-5925-2646, 0000-0003-2878-2131, 0000-0001-9112-0574",Computational Modeling of Visual Saliency Detection,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,22,2,"['Benchmark (surveying)', 'Ground truth', 'Image Segmentation', 'Feature Matching', 'Image Retrieval', 'Image Processing', 'Single Image Restoration']"
10.1109/ACCESS.2019.2956863,CNN-Based Refactoring of Hand-Designed Filters for Texture Analysis: A Classic Revisited,2019,journal-article,https://doi.org/10.1109/ACCESS.2019.2956863,"0000-0001-7461-1451, 0000-0003-3371-1928, 0000-0001-9365-8167, 0000-0001-9112-0574",Shape Matching and Object Recognition,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,54,3,"['Code refactoring', 'Texture (cosmology)', 'Texture Synthesis', 'Texture Classification', 'Image Retrieval', 'Image Inpainting', 'Representation Learning']"
10.1007/978-3-030-13940-7_19,Evaluating CNN-Based Semantic Food Segmentation Across Illuminants,2019,book-chapter,https://doi.org/10.1007/978-3-030-13940-7_19,"0000-0001-7461-1451, 0000-0003-2878-2131, 0000-0001-8924-9889",Breath Analysis Technology,Biomedical Engineering,Engineering,Physical Sciences,32,15,['Food Authentication']
10.1007/978-3-030-13940-7_13,Evaluation of Automatic Image Color Theme Extraction Methods,2019,book-chapter,https://doi.org/10.1007/978-3-030-13940-7_13,"0000-0001-7461-1451, 0000-0003-2878-2131, 0000-0001-9112-0574",Image Feature Retrieval and Recognition Techniques,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,31,5,"['Theme (computing)', 'Image Segmentation', 'Feature Matching']"
10.1007/978-3-030-13940-7_16,Learning Parametric Functions for Color Image Enhancement,2019,book-chapter,https://doi.org/10.1007/978-3-030-13940-7_16,"0000-0001-7461-1451, 0000-0002-7070-1545, 0000-0001-9365-8167, 0000-0001-7432-4284",Image Enhancement Techniques,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,13,20,"['Color Transfer', 'Contrast Enhancement', 'Image Processing', 'Single Image Restoration', 'Low-Light Enhancement']"
10.1016/j.patcog.2024.111175,Uncertainty estimation in color constancy,2024,journal-article,https://doi.org/10.1016/j.patcog.2024.111175,"0000-0002-7070-1545, 0000-0003-1138-3345",Color Constancy and Colorimetry,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences,34,0,"['Color Constancy', 'Colorimetry', 'Illuminant Estimation', 'Contrast Enhancement', 'Color Transfer', 'Chromatic adaptation']"
10.1007/978-3-031-72845-7_20,Enforcing Temporal Consistency for Color Constancy in Video Sequences,2024,book-chapter,https://doi.org/10.1007/978-3-031-72845-7_20,"0000-0002-7070-1545, 0000-0003-1138-3345, 0000-0002-6086-9838, 0000-0001-7461-1451",Color Constancy and Colorimetry,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences,19,0,"['Color Constancy', 'Contrast Enhancement', 'Colorimetry', 'Color Harmony', 'Color Transfer']"
10.1007/978-3-031-72845-7_17,Painter Verification Using Color Palettes: An Exploratory Study,2024,book-chapter,https://doi.org/10.1007/978-3-031-72845-7_17,"0000-0002-7070-1545, 0000-0003-2878-2131, 0000-0001-7461-1451",Neuroaesthetics and Aesthetic Perception in Neuroscience,Cognitive Neuroscience,Neuroscience,Life Sciences,25,0,"['Colorimetry', 'Color Constancy', 'Shape Matching', 'Illuminant Estimation', 'Artistic Preference']"
10.3390/s24227390,Enhancing Direction-of-Arrival Estimation with Multi-Task Learning,2024,journal-article,https://doi.org/10.3390/s24227390,"0000-0002-7070-1545, 0000-0002-5925-2646, 0000-0001-9112-0574, 0000-0003-3713-4283",Speech Enhancement Techniques,Signal Processing,Computer Science,Physical Sciences,59,0,"['Direction-of-Arrival Estimation', 'Audio-Visual Speech Recognition', 'Machine Learning', 'Deep Learning', 'Robust Adaptive Beamforming', 'Direction of arrival']"
10.1109/LSP.2024.3475969,A RNN for temporal consistency in low-light videos enhanced by single-frame methods,2024,journal-article,https://doi.org/10.1109/LSP.2024.3475969,"0000-0002-7070-1545, 0000-0002-6086-9838, 0000-0003-1138-3345, 0000-0001-7461-1451",Image Quality Assessment in Multimedia Content,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,0,0,"['Monocular Depth Estimation', 'Scene Reconstruction', 'Stereoscopic Images', 'Scalable Video Coding', 'Depth Image-Based Rendering']"
10.5220/0012462000003660,Reliability and Stability of Mean Opinion Score for Image Aesthetic Quality Assessment Obtained Through Crowdsourcing,2024,conference-paper,,"0000-0002-7070-1545, 0000-0001-6797-6284, 0009-0009-0038-4888, 0000-0001-9405-770X, 0000-0002-3900-8590, 0000-0003-3035-1365, 0000-0002-7211-8724",Innovations in Visual Communication Design and Technology,Computer Graphics and Computer-Aided Design,Computer Science,Physical Sciences,0,0,"['Crowdsourcing', 'Quality assessment', 'Color Research', 'Mean opinion score']"
10.1016/j.eswa.2023.121368,Semi-supervised cross-lingual speech emotion recognition,2023,journal-article,,"0000-0002-7070-1545, 0000-0002-0009-8007, 0000-0002-5925-2646, 0000-0001-9112-0574, 0000-0002-5071-0161, 0000-0001-7432-4284, 0000-0001-7461-1451, 0009-0007-1588-969X",Emotion Recognition and Analysis in Multimodal Data,Experimental and Cognitive Psychology,Psychology,Social Sciences,29,7,"['Robustness (evolution)', 'Emotion Recognition', 'Speech Emotion', 'Audio-Visual Speech Recognition', 'End-to-End Speech Recognition', 'Speech Enhancement', 'Labeled data']"
10.1016/j.eswa.2023.121368,Semi-supervised cross-lingual speech emotion recognition,2023,journal-article,https://doi.org/10.1016/j.eswa.2023.121368,"0000-0002-7070-1545, 0000-0002-0009-8007, 0000-0002-5925-2646, 0000-0001-9112-0574, 0000-0002-5071-0161, 0000-0001-7432-4284, 0000-0001-7461-1451, 0009-0007-1588-969X",Emotion Recognition and Analysis in Multimodal Data,Experimental and Cognitive Psychology,Psychology,Social Sciences,29,7,"['Robustness (evolution)', 'Emotion Recognition', 'Speech Emotion', 'Audio-Visual Speech Recognition', 'End-to-End Speech Recognition', 'Speech Enhancement', 'Labeled data']"
10.1007/978-3-031-51023-6_22,Video-Based Emotion Estimation Using Deep Neural Networks: A Comparative Study,2024,conference-paper,,"0000-0002-7070-1545, 0000-0003-3088-6132, 0000-0002-5925-2646",Emotion Recognition and Analysis in Multimodal Data,Experimental and Cognitive Psychology,Psychology,Social Sciences,28,0,"['Emotion Recognition', 'Affective Computing', 'Deep Learning', 'Support Vector Machines', 'Deep neural networks']"
10.1007/978-3-031-51023-6_22,Video-Based Emotion Estimation Using Deep Neural Networks: A Comparative Study,2024,book-chapter,https://doi.org/10.1007/978-3-031-51023-6_22,"0000-0002-7070-1545, 0000-0003-3088-6132, 0000-0002-5925-2646",Emotion Recognition and Analysis in Multimodal Data,Experimental and Cognitive Psychology,Psychology,Social Sciences,28,0,"['Emotion Recognition', 'Affective Computing', 'Deep Learning', 'Support Vector Machines', 'Deep neural networks']"
10.1109/ICCE-Berlin58801.2023.10375673,A Platform for Multi-Modal Driver Behaviour Data Collection,2023,conference-paper,,"0000-0002-7070-1545, 0000-0002-7211-8724, 0000-0002-6328-5926, 0009-0009-2413-5149, 0000-0001-9112-0574",Autonomous Vehicle Technology and Safety Systems,Automotive Engineering,Engineering,Physical Sciences,9,0,"['Driver Assistance Systems', 'Urban Driving', 'Sensor Fusion', 'Real-World Measurements', 'Component (thermodynamics)']"
10.2352/CIC.2023.31.1.30,A General-purpose Pipeline for Realistic Synthetic Multispectral Image Dataset Generation,2023,conference-paper,,"0000-0002-7070-1545, 0000-0003-1138-3345, 0000-0001-7461-1451, 0000-0002-7211-8724",Shape Matching and Object Recognition,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,12,2,['Image Annotation']
10.1007/978-3-031-25066-8_8,"AIM 2022 Challenge on Super-Resolution of Compressed Image and Video: Dataset, Methods and Results",2023,conference-paper,,"0000-0002-7070-1545, 0000-0003-4124-4186, 0000-0002-1478-0402, 0000-0003-3002-8453, 0000-0002-7491-6746, 0000-0003-2817-6107, 0000-0002-7706-186X, 0000-0002-1129-8610, 0000-0003-4080-8736, 0000-0002-5648-0408, 0000-0002-9633-1191, 0009-0000-1508-2158, 0000-0002-0703-9851, 0000-0001-8857-0064, 0000-0002-4823-4530, 0000-0002-1540-904X, 0000-0001-5035-4104, 0000-0001-8836-7939, 0000-0001-7154-9920, 0000-0003-4584-8526, 0000-0002-5037-0419, 0000-0001-5770-8577, 0000-0002-6086-9838, 0000-0003-1138-3345, 0000-0001-7461-1451, 0000-0002-0840-1445, 0000-0002-4058-5213, 0000-0001-9811-3975, 0000-0003-3495-0795, 0000-0001-8512-1415, 0000-0001-7802-8642, 0000-0002-6352-6523, 0000-0001-6052-1885, 0000-0002-0931-1345, 0000-0002-7156-0115, 0000-0003-1952-4544, 0000-0002-0279-2000, 0000-0001-7037-5180, 0000-0001-7184-0494, 0000-0002-9396-7688, 0000-0002-5823-4964, 0000-0002-7526-8605, 0000-0001-9281-9950, 0000-0003-3624-2936, 0000-0001-7376-2768, 0000-0003-4760-8702, 0000-0001-5482-4636, 0000-0003-1277-3732, 0000-0003-4201-1050",Single Image Super-Resolution Techniques,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,68,9,"['Super-Resolution', 'Video Enhancement']"
10.1002/col.22822,Analysis of biases in automatic white balance datasets and methods,2022,journal-article,,"0000-0002-7070-1545, 0000-0003-1138-3345, 0000-0002-8505-1581, 0000-0003-2878-2131, 0000-0001-7461-1451",Color Constancy and Colorimetry,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences,52,14,"['Standard illuminant', 'Color balance', 'Contrast Enhancement']"
10.1002/col.22822,Analysis of biases in automatic white balance datasets and methods,2022,journal-article,https://doi.org/10.1002/col.22822,"0000-0002-7070-1545, 0000-0003-1138-3345, 0000-0002-8505-1581, 0000-0003-2878-2131, 0000-0001-7461-1451",Color Constancy and Colorimetry,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences,52,14,"['Standard illuminant', 'Color balance', 'Contrast Enhancement']"
10.1109/CVPRW59228.2023.00151,Back to the future: a night photography rendering ISP without deep learning,2023,conference-paper,,"0000-0002-7070-1545, 0000-0002-8505-1581, 0000-0002-6086-9838, 0000-0003-1138-3345, 0000-0002-7211-8724, 0000-0001-7461-1451",Image Enhancement Techniques,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,40,2,"['Image Processing', 'Image Denoising', 'Underwater Imaging', 'Single Image Restoration', 'Sparse Representations']"
10.1016/j.isprsjprs.2023.03.002,ENRICH: Multi-purposE dataset for beNchmaRking In Computer vision and pHotogrammetry,2023,journal-article,,"0000-0002-7070-1545, 0000-0003-2389-0301, 0000-0001-7180-2279, 0000-0002-3404-6395, 0000-0003-2878-2131, 0000-0001-6097-5342",3D Geospatial Modelling Techniques,Geology,Earth and Planetary Sciences,Physical Sciences,50,8,"['Benchmarking', 'Ground truth', 'Image Recognition', 'Representation (politics)', 'Monocular']"
10.1016/j.isprsjprs.2023.03.002,ENRICH: Multi-purposE dataset for beNchmaRking In Computer vision and pHotogrammetry,2023,journal-article,https://doi.org/10.1016/j.isprsjprs.2023.03.002,"0000-0002-7070-1545, 0000-0003-2389-0301, 0000-0001-7180-2279, 0000-0002-3404-6395, 0000-0003-2878-2131, 0000-0001-6097-5342",3D Geospatial Modelling Techniques,Geology,Earth and Planetary Sciences,Physical Sciences,50,8,"['Benchmarking', 'Ground truth', 'Image Recognition', 'Representation (politics)', 'Monocular']"
10.1007/978-3-031-43153-1_8,Evaluation of 3D Reconstruction Pipelines Under Varying Imaging Conditions,2023,conference-paper,,"0000-0002-7070-1545, 0000-0003-2389-0301, 0000-0003-2878-2131",Stereo Vision and Depth Estimation,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,21,0,"['Scene Reconstruction', 'Motion blur', 'Viewpoints', 'Ground truth', 'Image Recognition', 'Object Detection', 'Computer Vision', '3D reconstruction']"
10.1007/978-3-031-43153-1_8,Evaluation of 3D Reconstruction Pipelines Under Varying Imaging Conditions,2023,book-chapter,https://doi.org/10.1007/978-3-031-43153-1_8,"0000-0002-7070-1545, 0000-0003-2389-0301, 0000-0003-2878-2131",Stereo Vision and Depth Estimation,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,21,0,"['Scene Reconstruction', 'Motion blur', 'Viewpoints', 'Ground truth', 'Image Recognition', 'Object Detection', 'Computer Vision', '3D reconstruction']"
10.1109/ICCE-Berlin58801.2023.10375660,Food Recognition with Visual Transformers,2023,conference-paper,,"0000-0002-7070-1545, 0000-0002-7211-8724, 0000-0003-1138-3345, 0009-0004-8580-8806, 0000-0001-9112-0574, 0009-0007-0604-7677",Breath Analysis Technology,Biomedical Engineering,Engineering,Physical Sciences,25,2,"['Interpretability', 'Dietary Patterns']"
10.2352/CIC.2023.31.1.18,Learning Color Constancy: 30 Years Later,2023,conference-paper,,"0000-0002-7070-1545, 0000-0003-1138-3345, 0000-0001-7461-1451, 0000-0002-7211-8724",Color Psychology and Product Design,Social Psychology,Psychology,Social Sciences,24,0,"['Color Psychology', 'Aesthetic Intelligence', 'Color Harmony', 'Color constancy']"
10.1109/CVPRW59228.2023.00192,NTIRE 2023 Challenge on Night Photography Rendering,2023,conference-paper,,"0000-0002-7070-1545, 0000-0001-6797-6284, 0009-0009-7176-6242, 0000-0001-9405-770X, 0000-0002-3900-8590, 0000-0002-1478-0402, 0000-0002-1961-8199, 0000-0002-3295-6686, 0000-0002-1049-6391, 0000-0002-8505-1581, 0000-0002-6086-9838, 0000-0003-1138-3345, 0000-0002-7211-8724, 0000-0001-7461-1451, 0000-0003-2037-167X, 0000-0003-1137-1600, 0000-0002-1841-2615, 0000-0003-2572-2934, 0000-0003-2257-8658, 0000-0001-6345-6396, 0000-0003-4078-6514, 0000-0002-7828-0415, 0000-0003-1373-8736, 0000-0002-6454-9065, 0000-0002-1179-3304, 0000-0001-8007-7814, 0000-0001-6492-2838, 0000-0001-8114-4839, 0000-0001-7743-9968, 0000-0002-9192-6583, 0000-0002-5394-7324, 0000-0001-5048-1816, 0000-0003-4648-4648, 0000-0002-5823-4964, 0009-0005-9399-8387, 0009-0003-2366-8791, 0009-0007-8671-7924, 0000-0002-7147-2318, 0000-0002-4663-5322, 0000-0002-9550-779X, 0000-0003-1252-2001, 0009-0000-8794-5581, 0009-0009-4538-4494, 0000-0001-5864-9281, 0009-0008-0012-5563",Image Enhancement Techniques,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,50,18,"['RGB color model', 'Image Quality Assessment']"
10.2352/CIC.2023.31.1.7,RGB Illuminant Compensation using Spectral Super-resolution and Weighted Spectral Color Correction,2023,conference-paper,,"0000-0002-7070-1545, 0000-0003-1138-3345, 0000-0001-7461-1451, 0000-0002-7211-8724",Color Constancy and Colorimetry,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences,23,0,"['Standard illuminant', 'RGB color model', 'Spectral color', 'Spectral Imaging', 'Single Image Restoration', 'Contrast Enhancement', 'Colorimetry', 'Color Constancy', 'ICC profile', 'Spectral resolution']"
10.1007/978-3-031-43148-7_5,Shallow Camera Pipeline for Night Photography Enhancement,2023,conference-paper,,"0000-0002-7070-1545, 0000-0002-8505-1581, 0000-0002-6086-9838, 0000-0003-1138-3345, 0000-0001-7461-1451",Image Enhancement Techniques,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,21,0,"['Computational photography', 'Interpretability', 'Low-Light Enhancement', 'Contrast Enhancement', 'Background Subtraction', 'Image Processing', 'Single Image Restoration']"
10.1007/978-3-031-43148-7_5,Shallow Camera Pipeline for Night Photography Enhancement,2023,book-chapter,https://doi.org/10.1007/978-3-031-43148-7_5,"0000-0002-7070-1545, 0000-0002-8505-1581, 0000-0002-6086-9838, 0000-0003-1138-3345, 0000-0001-7461-1451",Image Enhancement Techniques,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,21,0,"['Computational photography', 'Interpretability', 'Low-Light Enhancement', 'Contrast Enhancement', 'Background Subtraction', 'Image Processing', 'Single Image Restoration']"
10.1109/THMS.2023.3267898,Unified Framework for Identity and Imagined Action Recognition From EEG Patterns,2023,journal-article,,"0000-0002-7070-1545, 0000-0003-1138-3345, 0000-0001-9112-0574",Brain-Computer Interfaces in Neuroscience and Medicine,Cognitive Neuroscience,Neuroscience,Life Sciences,45,3,"['Deep Learning for EEG', 'ENCODE', 'EEG Analysis', 'Head Gesture Recognition', 'Human-Computer Interaction', 'Brain-Computer Interfaces', 'Representation (politics)']"
10.1109/THMS.2023.3267898,Unified Framework for Identity and Imagined Action Recognition From EEG Patterns,2023,journal-article,https://doi.org/10.1109/THMS.2023.3267898,"0000-0002-7070-1545, 0000-0003-1138-3345, 0000-0001-9112-0574",Brain-Computer Interfaces in Neuroscience and Medicine,Cognitive Neuroscience,Neuroscience,Life Sciences,45,3,"['Deep Learning for EEG', 'ENCODE', 'EEG Analysis', 'Head Gesture Recognition', 'Human-Computer Interaction', 'Brain-Computer Interfaces', 'Representation (politics)']"
10.1007/s10462-022-10302-5,Video restoration based on deep learning: a comprehensive survey,2022,journal-article,,"0000-0002-7070-1545, 0000-0002-6086-9838, 0000-0003-1138-3345, 0000-0002-7211-8724, 0000-0001-7461-1451",Single Image Super-Resolution Techniques,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,109,14,"['Deblurring', 'Benchmark (surveying)', 'Image Denoising', 'Depth Estimation', 'Video Enhancement']"
10.1109/ICIP46576.2022.9897184,A Framework for Contrast Enhancement Algorithms Optimization,2022,conference-paper,,"0000-0002-7070-1545, 0000-0002-8505-1581, 0000-0003-1138-3345, 0000-0002-7211-8724, 0000-0001-7461-1451",Image Enhancement Techniques,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,20,2,"['Bayesian optimization', 'Contrast Enhancement', 'Image Quality Assessment', 'Low-Light Enhancement', 'Optimization algorithm']"
10.1109/ICCE-Berlin56473.2022.9937132,A comparison of temporal aggregators for speaker verification,2022,conference-paper,,"0000-0002-7070-1545, 0009-0007-0604-7677, 0009-0000-7290-3549, 0000-0002-7211-8724",Speech Recognition Technology,Artificial Intelligence,Computer Science,Physical Sciences,39,0,"['Pooling', 'Speaker Verification', 'Speaker Diarization', 'Speaker diarisation', 'Utterance', 'Audio Event Detection', 'Audio-Visual Speech Recognition', 'Automatic Speech Recognition', 'News aggregator']"
10.1007/978-3-031-08421-8_23,ArabCeleb: Speaker Recognition in Arabic,2022,conference-paper,,"0000-0002-7070-1545, 0000-0002-5925-2646, 0000-0003-0323-5078, 0000-0001-9112-0574, 0000-0002-5071-0161, 0000-0001-7432-4284, 0000-0001-7461-1451, 0009-0007-1588-969X",Speech Recognition Technology,Artificial Intelligence,Computer Science,Physical Sciences,18,1,"['Speaker Verification', 'Spoken Dialogue Systems', 'End-to-End Speech Recognition', 'Automatic Speech Recognition', 'Language Modeling']"
10.1007/978-3-031-08421-8_23,ArabCeleb: Speaker Recognition in Arabic,2022,book-chapter,https://doi.org/10.1007/978-3-031-08421-8_23,"0000-0002-7070-1545, 0000-0002-5925-2646, 0000-0003-0323-5078, 0000-0001-9112-0574, 0000-0002-5071-0161, 0000-0001-7432-4284, 0000-0001-7461-1451, 0009-0007-1588-969X",Speech Recognition Technology,Artificial Intelligence,Computer Science,Physical Sciences,18,1,"['Speaker Verification', 'Spoken Dialogue Systems', 'End-to-End Speech Recognition', 'Automatic Speech Recognition', 'Language Modeling']"
10.1109/TCI.2022.3203889,COCOA: Combining Color Constancy Algorithms for Images and Videos,2022,journal-article,,"0000-0002-7070-1545, 0000-0002-8505-1581, 0000-0003-1138-3345, 0000-0001-7461-1451",Color Constancy and Colorimetry,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences,44,5,"['Standard illuminant', 'Color Constancy', 'Contrast Enhancement', 'Colorimetry', 'Single Image Restoration', 'Image Processing']"
10.1109/TCI.2022.3203889,COCOA: Combining Color Constancy Algorithms for Images and Videos,2022,journal-article,https://doi.org/10.1109/TCI.2022.3203889,"0000-0002-7070-1545, 0000-0002-8505-1581, 0000-0003-1138-3345, 0000-0001-7461-1451",Color Constancy and Colorimetry,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Physical Sciences,44,5,"['Standard illuminant', 'Color Constancy', 'Contrast Enhancement', 'Colorimetry', 'Single Image Restoration', 'Image Processing']"
10.3390/s22103832,Designing an AI-Based Virtual Try-On Web Application,2022,journal-article,,"0000-0002-7070-1545, 0000-0003-2389-0301, 0000-0003-2878-2131",Face Recognition and Analysis Techniques,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,64,12,"['Eyewear', '3D Face Reconstruction', 'Visual Attention', 'Feature Learning', 'Top-Down Attention', 'Virtual image']"
10.3390/s22103832,Designing an AI-Based Virtual Try-On Web Application,2022,journal-article,https://doi.org/10.3390/s22103832,"0000-0002-7070-1545, 0000-0003-2389-0301, 0000-0003-2878-2131",Face Recognition and Analysis Techniques,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,64,12,"['Eyewear', '3D Face Reconstruction', 'Visual Attention', 'Feature Learning', 'Top-Down Attention', 'Virtual image']"
10.1109/CVPRW56347.2022.00122,Fast-n-Squeeze: towards real-time spectral reconstruction from RGB images,2022,conference-paper,,"0000-0002-7070-1545, 0000-0002-0009-8007, 0000-0002-7211-8724, 0000-0003-1138-3345, 0000-0002-6328-5926, 0000-0001-7461-1451",Multispectral and Hyperspectral Image Fusion,Media Technology,Engineering,Physical Sciences,15,4,"['RGB color model', 'Transformation matrix', 'Single Image Restoration', 'Color Transfer', 'Image Fusion', 'Image Denoising', 'Hyperspectral Imaging', 'Matrix (chemical analysis)']"
10.1109/ICCE-Berlin56473.2022.9937098,Image Captioning using Pretrained Language Models and Image Segmentation,2022,conference-paper,,"0000-0002-7070-1545, 0000-0001-8876-6323, 0000-0001-9112-0574",Visual Question Answering in Images and Videos,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,23,0,"['Closed captioning', 'Image Captioning', 'Feature Matching', 'Language Understanding', 'Representation Learning', 'Object Recognition', 'Segmentation-based object categorization']"
10.1109/ICCE-Berlin56473.2022.9937098,Image Captioning using Pretrained Language Models and Image Segmentation,2022,conference-paper,https://doi.org/10.1109/ICCE-Berlin56473.2022.9937098,"0000-0002-7070-1545, 0000-0001-8876-6323, 0000-0001-9112-0574",Visual Question Answering in Images and Videos,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,23,0,"['Closed captioning', 'Image Captioning', 'Feature Matching', 'Language Understanding', 'Representation Learning', 'Object Recognition', 'Segmentation-based object categorization']"
10.1109/ICCE-Berlin56473.2022.9937102,Incremental Two-Stage Logo Recognition with Knowledge Distillation,2022,conference-paper,,"0000-0002-7070-1545, 0000-0002-7211-8724, 0000-0003-1138-3345, 0000-0003-4304-9157",Image Feature Retrieval and Recognition Techniques,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,29,0,"['Logo (programming language)', 'Interest Point Detectors']"
10.1109/CVPRW56347.2022.00135,NTIRE 2022 Challenge on Night Photography Rendering,2022,conference-paper,,"0000-0002-7070-1545, 0000-0001-6797-6284, 0000-0003-3035-1365, 0000-0001-5305-8044, 0000-0002-3502-6759, 0000-0002-1478-0402, 0000-0002-9691-4231, 0000-0002-5931-4835, 0009-0006-2471-8473, 0009-0009-9203-4753, 0009-0004-3881-4752, 0000-0002-4857-5351, 0000-0002-1049-6391, 0000-0002-1841-2615, 0000-0003-2572-2934, 0000-0001-6345-6396, 0000-0002-3173-2533, 0000-0002-8979-7647, 0000-0002-7828-0415, 0000-0001-6295-3278, 0000-0001-8734-8605, 0000-0002-7554-8770, 0000-0002-2919-4158, 0000-0002-1134-6619, 0000-0002-2432-2026, 0000-0001-9177-0489, 0000-0002-8505-1581, 0000-0002-6086-9838, 0000-0003-1138-3345, 0000-0002-7211-8724, 0000-0001-7461-1451, 0000-0002-6682-2694, 0000-0003-1810-5540, 0000-0002-5272-7047, 0000-0001-7140-0130, 0009-0002-1356-3227, 0000-0002-4663-5322, 0000-0002-9550-779X, 0000-0003-1252-2001, 0009-0000-8794-5581, 0000-0002-2504-2608, 0009-0000-0488-5684, 0000-0002-2372-5552, 0000-0003-4544-3078, 0000-0003-3953-7692, 0000-0002-6419-273X, 0000-0001-9926-7490, 0000-0003-0491-7396, 0000-0002-6028-627X, 0000-0002-4427-2978, 0009-0006-4569-4693, 0009-0000-7904-9912, 0000-0001-6835-0136, 0000-0002-0248-2168, 0009-0000-5444-625X, 0000-0002-8067-9070, 0000-0003-1111-7522",Image Enhancement Techniques,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,52,22,"['RGB color model', 'Image Quality Assessment']"
